Datetime,Pressure,Solar_Radiation,Temperature,Dew_Point,Humidity,Wind_Direction,Wind_Gust,Wind_Speed,Rain
2020-01-26 02:00:00,0.4152017748140818,-0.8457031709428859,-0.7094808530985403,0.18748985163518875,0.6726005265442015,2.162680184912129,-0.6363422589149388,-1.3153476761987544,0
2020-01-26 03:00:00,0.47890239516380245,-0.8457031709428859,-0.7801714716797615,0.3323945297491777,0.7440262442986572,1.9256836612767596,-1.3708649322647615,-1.1945621129993924,0
2020-01-26 04:00:00,0.2559502239398164,-0.8457031709428859,-0.674135543807929,0.4048468688061709,0.7440262442986572,-0.9505923301161342,-0.9819999875501495,-0.8322054234013069,0
2020-01-26 05:00:00,0.0011477425410062767,-0.8457031709428859,-0.8155167809703716,0.7671085640911446,1.1011548330709353,-0.79977636052999,-0.9819999875501495,-0.7114198602019449,0
2020-01-26 06:00:00,-0.22180442868297975,-0.8457031709428859,-0.8508620902609829,0.6222038859771556,1.0297291153164796,-0.7674586527615305,-1.0252072036295508,-0.8322054234013069,0
2020-01-26 07:00:00,-0.2855050490327004,-0.8457031709428859,-1.0275886367140368,0.5497515469201625,1.1725805508253908,-0.03492394334311557,-1.068414419708952,-1.1945621129993924,0
2020-01-26 08:00:00,-0.3173553592075245,-0.8457031709428859,-1.098279255295258,0.47729920786316665,1.1725805508253908,-0.7782312220176837,-1.2412432840265575,-1.3153476761987544,0
2020-01-26 09:00:00,-0.18995411850811944,-0.8457031709428859,-1.2043151831670906,0.3323945297491777,1.2440062685798465,2.1842253234244353,-1.3276577161853604,-1.5569188025974778,0
2020-01-26 10:00:00,0.12854898324041136,-0.8457031709428859,-1.1689698738764795,0.47729920786316665,1.2440062685798465,-0.7459135142492241,-1.2844505001059587,-1.3153476761987544,0
2020-01-26 11:00:00,0.5426030155134869,-0.6631316798083244,-0.674135543807929,1.056917920319125,1.0297291153164796,0.8053364586368309,-0.6795494749943399,-0.4698487338032213,0
2020-01-26 12:00:00,0.7337048765626126,-0.2905584624348878,-0.3206824509018211,0.8395609031481404,0.6011748087897459,0.8376541664052904,-0.2042700981209253,-0.4698487338032213,0
2020-01-26 13:00:00,0.9885073579614228,0.7273837468560687,0.31553311632917325,0.6946562250341514,-0.11308236875481027,-0.42273643656462934,-0.6363422589149388,-0.5906342970025831,0
2020-01-26 14:00:00,1.0522079783111433,1.3377244875675387,0.5982955906540598,0.6946562250341514,-0.32735952201817714,-0.26114789772233193,-0.16106288204152394,0.13407908219358805,0
2020-01-26 15:00:00,0.8929564274368781,2.1189606356782207,0.9870939928507777,0.7671085640911446,-0.6130623930359996,0.6976107660752994,0.8759103038641083,1.1003635877884828,0
2020-01-26 16:00:00,0.7337048765626126,2.4119241912197262,0.845712755688335,0.5497515469201625,-0.6130623930359996,-0.25037532846617877,0.8759103038641083,0.7380068981903973,0
2020-01-26 17:00:00,0.4152017748140818,2.2611965648179373,1.234511157885053,0.25994219069218194,-0.9701909818082777,-0.18573991292925981,0.9191175199435099,0.37565020859231174,0
2020-01-26 18:00:00,-0.030702567633854046,2.218738078507574,1.446583013628718,0.47729920786316665,-1.0416166995627334,-0.34732845177155725,0.4006309269906937,0.13407908219358805,0
2020-01-26 19:00:00,-0.3173553592075245,1.1731978531148815,1.446583013628718,0.47729920786316665,-1.0416166995627334,-0.22883018995387247,0.7462886556259044,0.37565020859231174,0
2020-01-26 20:00:00,-0.5403075304315106,1.3706298144580702,1.6940001786629946,0.18748985163518875,-1.3273195705805558,-0.5843249754069267,0.6166670073877004,0.25486464539295,0
2020-01-26 21:00:00,-0.5403075304315106,-0.2640219084909109,0.7750221371071138,0.18748985163518875,-0.6844881107904552,2.3350412930105797,0.9191175199435099,-0.3490631706038593,0
2020-01-26 22:00:00,-0.4766069100817899,-0.7236350228005919,-0.5327543066454863,0.8395609031481404,0.8154519620531128,-0.8967294838353684,2.431370082722557,-0.9529909866006687,1
2020-01-26 23:00:00,-0.34920566938238484,-0.8287197764187407,-0.49740899735487504,0.4048468688061709,0.5297490910352903,-0.79977636052999,-0.07464844988272117,0.013293518994226079,1
2020-01-27 00:00:00,-0.030702567633854046,-0.8457031709428859,-0.49740899735487504,0.11503751257819299,0.38689765552637906,-0.9613648993722874,-0.42030617851793206,-0.4698487338032213,0
2020-01-27 01:00:00,0.16039929341527168,-0.8457031709428859,-0.6387902345173176,0.25994219069218194,0.6011748087897459,-1.4245853773868733,-0.11785566596212255,-0.9529909866006687,0
2020-01-27 02:00:00,0.3833514646392215,-0.8457031709428859,-0.5680996159360964,0.11503751257819299,0.45832337328083467,-0.9075020530915215,-0.8523783393119454,-0.8322054234013069,1
2020-01-27 03:00:00,0.47890239516380245,-0.8457031709428859,-0.3206824509018211,0.25994219069218194,0.31547193777192345,-0.7135958064807647,-0.6363422589149388,-0.10749204420513563,0
2020-01-27 04:00:00,0.5107527053386266,-0.8457031709428859,-0.46206368806426373,-0.10231950459279174,0.24404622001746784,-0.8967294838353684,-0.11785566596212255,-0.5906342970025831,0
2020-01-27 05:00:00,0.09669867306555104,-0.8457031709428859,-0.6387902345173176,0.18748985163518875,0.5297490910352903,-0.8428666375546026,-0.5931350428355374,-0.4698487338032213,0
2020-01-27 06:00:00,-0.0944031879835747,-0.8457031709428859,-0.6034449252267077,0.04258517352119722,0.45832337328083467,-0.9721374686284405,-0.16106288204152394,0.25486464539295,0
2020-01-27 07:00:00,-0.22180442868297975,-0.8457031709428859,-0.7801714716797615,0.04258517352119722,0.6011748087897459,-0.9721374686284405,-0.16106288204152394,-0.9529909866006687,0
2020-01-27 08:00:00,-0.25365473885784007,-0.8457031709428859,-0.674135543807929,0.11503751257819299,0.6011748087897459,-0.8967294838353684,-0.37709896243853064,-0.10749204420513563,0
2020-01-27 09:00:00,-0.15810380833325913,-0.8457031709428859,-0.7094808530985403,0.04258517352119722,0.6011748087897459,-0.9290471916038279,0.14138763051428538,0.013293518994226079,0
2020-01-27 10:00:00,-0.06255287780871437,-0.8457031709428859,-0.674135543807929,-0.02986716553579597,0.45832337328083467,-0.9182746223476748,-0.03144123380331978,0.13407908219358805,0
